"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2010-12-19",,"57","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2010-12-20",,"53","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2010-12-21",,"56","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2010-12-22",,"58","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2010-12-23",,"55","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2010-12-24",,"55","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2010-12-25",,"51","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2010-12-26",,"58","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2010-12-27",,"53","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2010-12-28",,"51","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2010-12-29",,"56","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2010-12-30",,"51","29"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2010-12-31",,"49","28"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-01",,"46","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-02",,"51","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-03",,"53","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-04",,"54","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-05",,"54","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-06",,"45","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-07",,"42","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-08",,"40","37"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-09",,"46","30"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-10",,"47","27"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-11",,"48","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-12",,"56","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-13",,"54","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-14",,"62","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-15",,"52","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-16",,"53","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-17",,"51","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-18",,"60","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-19",,"63","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-20",,"60","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-21",,"63","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-22",,"71","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-23",,"61","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-24",,"64","37"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-25",,"63","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-26",,"53","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-27",,"50","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-28",,"48","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-29",,"52","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-30",,"52","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-01-31",,"55","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-01",,"63","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-02",,"61","34"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-03",,"61","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-04",,"63","34"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-05",,"76","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-06",,"75","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-07",,"70","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-08",,"60","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-09",,"60","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-10",,"62","32"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-11",,"65","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-12",,"67","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-13",,"66","34"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-14",,"60","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-15",,"64","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-16",,"55","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-17",,"48","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-18",,"47","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-19",,"51","37"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-20",,"54","30"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-21",,"55","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-22",,"59","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-23",,"57","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-24",,"51","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-25",,"53","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-26",,"51","29"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-27",,"55","29"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-02-28",,"58","34"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-01",,"60","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-02",,"60","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-03",,"64","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-04",,"64","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-05",,"68","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-06",,"57","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-07",,"61","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-08",,"67","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-09",,"63","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-10",,"63","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-11",,"63","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-12",,"65","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-13",,"65","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-14",,"66","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-15",,"64","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-16",,"62","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-17",,"60","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-18",,"53","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-19",,"52","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-20",,"52","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-21",,"60","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-22",,"60","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-23",,"56","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-24",,"49","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-25",,"57","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-26",,"57","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-27",,"58","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-28",,"62","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-29",,"69","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-30",,"80","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-03-31",,"79","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-01",,"80","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-02",,"71","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-03",,"68","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-04",,"74","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-05",,"71","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-06",,"71","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-07",,"58","37"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-08",,"60","34"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-09",,"65","34"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-10",,"65","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-11",,"68","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-12",,"66","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-13",,"63","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-14",,"66","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-15",,"74","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-16",,"76","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-17",,"76","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-18",,"67","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-19",,"73","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-20",,"73","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-21",,"69","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-22",,"68","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-23",,"67","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-24",,"71","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-25",,"69","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-26",,"71","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-27",,"74","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-28",,"72","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-29",,"70","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-04-30",,"77","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-01",,"82","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-02",,"82","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-03",,"82","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-04",,"90","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-05",,"90","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-06",,"81","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-07",,"73","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-08",,"67","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-09",,"72","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-10",,"81","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-11",,"71","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-12",,"79","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-13",,"79","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-14",,"63","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-15",,"60","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-16",,"63","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-17",,"59","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-18",,"69","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-19",,"80","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-20",,"81","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-21",,"79","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-22",,"74","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-23",,"75","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-24",,"75","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-25",,"65","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-26",,"71","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-27",,"72","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-28",,"69","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-29",,"74","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-30",,"68","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-05-31",,"67","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-01",,"64","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-02",,"70","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-03",,"67","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-04",,"68","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-05",,"73","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-06",,"68","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-07",,"78","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-08",,"82","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-09",,"86","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-10",,"83","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-11",,"76","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-12",,"84","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-13",,"90","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-14",,"97","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-15",,"96","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-16",,"88","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-17",,"88","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-18",,"87","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-19",,"92","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-20",,"97","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-21",,"102","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-22",,"99","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-23",,"89","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-24",,"88","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-25",,"87","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-26",,"91","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-27",,"86","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-28",,"66","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-29",,"74","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-06-30",,"86","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-01",,"95","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-02",,"99","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-03",,"102","64"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-04",,"101","64"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-05",,"102","64"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-06",,"99","67"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-07",,"95","66"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-08",,"97","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-09",,"87","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-10",,"87","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-11",,"79","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-12",,"81","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-13",,"79","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-14",,"80","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-15",,"80","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-16",,"81","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-17",,"80","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-18",,"84","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-19",,"89","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-20",,"96","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-21",,"97","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-22",,"93","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-23",,"89","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-24",,"88","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-25",,"88","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-26",,"92","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-27",,"96","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-28",,"97","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-29",,"91","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-30",,"86","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-07-31",,"86","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-01",,"90","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-02",,"95","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-03",,"92","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-04",,"82","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-05",,"92","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-06",,"88","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-07",,"86","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-08",,"90","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-09",,"94","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-10",,"93","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-11",,"89","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-12",,"92","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-13",,"96","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-14",,"92","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-15",,"91","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-16",,"94","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-17",,"94","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-18",,"94","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-19",,"83","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-20",,"82","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-21",,"85","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-22",,"91","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-23",,"96","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-24",,"96","64"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-25",,"95","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-26",,"97","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-27",,"95","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-28",,"97","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-29",,"94","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-30",,"87","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-08-31",,"87","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-01",,"94","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-02",,"98","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-03",,"95","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-04",,"90","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-05",,"90","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-06",,"98","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-07",,"98","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-08",,"97","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-09",,"102","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-10",,"92","66"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-11",,"80","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-12",,"88","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-13",,"94","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-14",,"88","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-15",,"80","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-16",,"82","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-17",,"87","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-18",,"93","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-19",,"95","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-20",,"98","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-21",,"100","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-22",,"99","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-23",,"99","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-24",,"83","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-25",,"72","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-26",,"83","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-27",,"90","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-28",,"94","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-29",,"97","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-09-30",,"79","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-01",,"77","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-02",,"78","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-03",,"69","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-04",,"67","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-05",,"67","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-06",,"64","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-07",,"73","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-08",,"77","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-09",,"78","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-10",,"64","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-11",,"80","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-12",,"81","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-13",,"85","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-14",,"87","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-15",,"86","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-16",,"77","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-17",,"87","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-18",,"86","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-19",,"76","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-20",,"81","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-21",,"82","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-22",,"83","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-23",,"84","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-24",,"78","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-25",,"76","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-26",,"75","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-27",,"74","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-28",,"77","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-29",,"80","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-30",,"79","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2011-10-31",,"80","48"
